SEM_EXM_EXCH_ID, SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME,INDEX
BSE,D,1112909,OPTIDX,0,SENSEX50-Jun2024-23400-CE,25.0,SENSEX50 20 JUN 23400 CALL,2024-06-20,23400.0,CE,5.0,W,OPTIDX,,SX50OPT,SENSEX50
NSE,D,44442,OPTIDX,0,NIFTY-Jun2024-24200-PE,25.0,NIFTY 20 JUN 24200 PUT,2024-06-20,24200.0,PE,5.0,W,OP,,,NIFTY
BSE,D,1112940,OPTIDX,0,SENSEX50-Jun2024-23150-CE,25.0,SENSEX50 20 JUN 23150 CALL,2024-06-20,23150.0,CE,5.0,W,OPTIDX,,SX50OPT,SENSEX50
NSE,D,44687,OPTIDX,0,NIFTY-Jun2024-26600-CE,25.0,NIFTY 20 JUN 26600 CALL,2024-06-20,26600.0,CE,5.0,W,OP,,,NIFTY
NSE,D,44012,OPTIDX,0,NIFTY-Jun2024-20500-PE,25.0,NIFTY 20 JUN 20500 PUT,2024-06-20,20500.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44686,OPTIDX,0,NIFTY-Jun2024-26550-PE,25.0,NIFTY 20 JUN 26550 PUT,2024-06-20,26550.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44685,OPTIDX,0,NIFTY-Jun2024-26550-CE,25.0,NIFTY 20 JUN 26550 CALL,2024-06-20,26550.0,CE,5.0,W,OP,,,NIFTY
NSE,D,44018,OPTIDX,0,NIFTY-Jun2024-20550-CE,25.0,NIFTY 20 JUN 20550 CALL,2024-06-20,20550.0,CE,5.0,W,OP,,,NIFTY
BSE,D,1124115,OPTIDX,0,SENSEX50-Jun2024-24850-CE,25.0,SENSEX50 20 JUN 24850 CALL,2024-06-20,24850.0,CE,5.0,W,OPTIDX,,SX50OPT,SENSEX50
NSE,D,44684,OPTIDX,0,NIFTY-Jun2024-26500-PE,25.0,NIFTY 20 JUN 26500 PUT,2024-06-20,26500.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44023,OPTIDX,0,NIFTY-Jun2024-20550-PE,25.0,NIFTY 20 JUN 20550 PUT,2024-06-20,20550.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44683,OPTIDX,0,NIFTY-Jun2024-26500-CE,25.0,NIFTY 20 JUN 26500 CALL,2024-06-20,26500.0,CE,5.0,W,OP,,,NIFTY
NSE,D,44024,OPTIDX,0,NIFTY-Jun2024-20600-CE,25.0,NIFTY 20 JUN 20600 CALL,2024-06-20,20600.0,CE,5.0,W,OP,,,NIFTY
NSE,D,44680,OPTIDX,0,NIFTY-Jun2024-18850-PE,25.0,NIFTY 20 JUN 18850 PUT,2024-06-20,18850.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44679,OPTIDX,0,NIFTY-Jun2024-18850-CE,25.0,NIFTY 20 JUN 18850 CALL,2024-06-20,18850.0,CE,5.0,W,OP,,,NIFTY
NSE,D,44675,OPTIDX,0,NIFTY-Jun2024-18800-PE,25.0,NIFTY 20 JUN 18800 PUT,2024-06-20,18800.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44673,OPTIDX,0,NIFTY-Jun2024-18800-CE,25.0,NIFTY 20 JUN 18800 CALL,2024-06-20,18800.0,CE,5.0,W,OP,,,NIFTY
BSE,D,1124155,OPTIDX,0,SENSEX50-Jun2024-25100-PE,25.0,SENSEX50 20 JUN 25100 PUT,2024-06-20,25100.0,PE,5.0,W,OPTIDX,,SX50OPT,SENSEX50
NSE,D,44672,OPTIDX,0,NIFTY-Jun2024-18750-PE,25.0,NIFTY 20 JUN 18750 PUT,2024-06-20,18750.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44671,OPTIDX,0,NIFTY-Jun2024-18750-CE,25.0,NIFTY 20 JUN 18750 CALL,2024-06-20,18750.0,CE,5.0,W,OP,,,NIFTY
NSE,D,44670,OPTIDX,0,NIFTY-Jun2024-18700-PE,25.0,NIFTY 20 JUN 18700 PUT,2024-06-20,18700.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44669,OPTIDX,0,NIFTY-Jun2024-18700-CE,25.0,NIFTY 20 JUN 18700 CALL,2024-06-20,18700.0,CE,5.0,W,OP,,,NIFTY
NSE,D,44667,OPTIDX,0,NIFTY-Jun2024-18650-PE,25.0,NIFTY 20 JUN 18650 PUT,2024-06-20,18650.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44666,OPTIDX,0,NIFTY-Jun2024-18650-CE,25.0,NIFTY 20 JUN 18650 CALL,2024-06-20,18650.0,CE,5.0,W,OP,,,NIFTY
NSE,D,44688,OPTIDX,0,NIFTY-Jun2024-26600-PE,25.0,NIFTY 20 JUN 26600 PUT,2024-06-20,26600.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44689,OPTIDX,0,NIFTY-Jun2024-26650-CE,25.0,NIFTY 20 JUN 26650 CALL,2024-06-20,26650.0,CE,5.0,W,OP,,,NIFTY
NSE,D,44690,OPTIDX,0,NIFTY-Jun2024-26650-PE,25.0,NIFTY 20 JUN 26650 PUT,2024-06-20,26650.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44691,OPTIDX,0,NIFTY-Jun2024-26700-CE,25.0,NIFTY 20 JUN 26700 CALL,2024-06-20,26700.0,CE,5.0,W,OP,,,NIFTY
NSE,D,44704,OPTIDX,0,NIFTY-Jun2024-26950-PE,25.0,NIFTY 20 JUN 26950 PUT,2024-06-20,26950.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44703,OPTIDX,0,NIFTY-Jun2024-26950-CE,25.0,NIFTY 20 JUN 26950 CALL,2024-06-20,26950.0,CE,5.0,W,OP,,,NIFTY
NSE,D,43973,OPTIDX,0,NIFTY-Jun2024-20250-CE,25.0,NIFTY 20 JUN 20250 CALL,2024-06-20,20250.0,CE,5.0,W,OP,,,NIFTY
NSE,D,43974,OPTIDX,0,NIFTY-Jun2024-20250-PE,25.0,NIFTY 20 JUN 20250 PUT,2024-06-20,20250.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44702,OPTIDX,0,NIFTY-Jun2024-26900-PE,25.0,NIFTY 20 JUN 26900 PUT,2024-06-20,26900.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44701,OPTIDX,0,NIFTY-Jun2024-26900-CE,25.0,NIFTY 20 JUN 26900 CALL,2024-06-20,26900.0,CE,5.0,W,OP,,,NIFTY
NSE,D,43977,OPTIDX,0,NIFTY-Jun2024-20300-CE,25.0,NIFTY 20 JUN 20300 CALL,2024-06-20,20300.0,CE,5.0,W,OP,,,NIFTY
NSE,D,44700,OPTIDX,0,NIFTY-Jun2024-26850-PE,25.0,NIFTY 20 JUN 26850 PUT,2024-06-20,26850.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44699,OPTIDX,0,NIFTY-Jun2024-26850-CE,25.0,NIFTY 20 JUN 26850 CALL,2024-06-20,26850.0,CE,5.0,W,OP,,,NIFTY
NSE,D,44698,OPTIDX,0,NIFTY-Jun2024-26800-PE,25.0,NIFTY 20 JUN 26800 PUT,2024-06-20,26800.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44659,OPTIDX,0,NIFTY-Jun2024-18600-PE,25.0,NIFTY 20 JUN 18600 PUT,2024-06-20,18600.0,PE,5.0,W,OP,,,NIFTY
NSE,D,43982,OPTIDX,0,NIFTY-Jun2024-20300-PE,25.0,NIFTY 20 JUN 20300 PUT,2024-06-20,20300.0,PE,5.0,W,OP,,,NIFTY
NSE,D,43983,OPTIDX,0,NIFTY-Jun2024-20350-CE,25.0,NIFTY 20 JUN 20350 CALL,2024-06-20,20350.0,CE,5.0,W,OP,,,NIFTY
NSE,D,43984,OPTIDX,0,NIFTY-Jun2024-20350-PE,25.0,NIFTY 20 JUN 20350 PUT,2024-06-20,20350.0,PE,5.0,W,OP,,,NIFTY
NSE,D,43985,OPTIDX,0,NIFTY-Jun2024-20400-CE,25.0,NIFTY 20 JUN 20400 CALL,2024-06-20,20400.0,CE,5.0,W,OP,,,NIFTY
NSE,D,43986,OPTIDX,0,NIFTY-Jun2024-20400-PE,25.0,NIFTY 20 JUN 20400 PUT,2024-06-20,20400.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44694,OPTIDX,0,NIFTY-Jun2024-26750-PE,25.0,NIFTY 20 JUN 26750 PUT,2024-06-20,26750.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44693,OPTIDX,0,NIFTY-Jun2024-26750-CE,25.0,NIFTY 20 JUN 26750 CALL,2024-06-20,26750.0,CE,5.0,W,OP,,,NIFTY
NSE,D,43990,OPTIDX,0,NIFTY-Jun2024-20450-CE,25.0,NIFTY 20 JUN 20450 CALL,2024-06-20,20450.0,CE,5.0,W,OP,,,NIFTY
NSE,D,43991,OPTIDX,0,NIFTY-Jun2024-20450-PE,25.0,NIFTY 20 JUN 20450 PUT,2024-06-20,20450.0,PE,5.0,W,OP,,,NIFTY
NSE,D,43992,OPTIDX,0,NIFTY-Jun2024-20500-CE,25.0,NIFTY 20 JUN 20500 CALL,2024-06-20,20500.0,CE,5.0,W,OP,,,NIFTY
NSE,D,44692,OPTIDX,0,NIFTY-Jun2024-26700-PE,25.0,NIFTY 20 JUN 26700 PUT,2024-06-20,26700.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44695,OPTIDX,0,NIFTY-Jun2024-26800-CE,25.0,NIFTY 20 JUN 26800 CALL,2024-06-20,26800.0,CE,5.0,W,OP,,,NIFTY
BSE,D,1124207,OPTIDX,0,SENSEX50-Jun2024-25000-CE,25.0,SENSEX50 20 JUN 25000 CALL,2024-06-20,25000.0,CE,5.0,W,OPTIDX,,SX50OPT,SENSEX50
NSE,D,44658,OPTIDX,0,NIFTY-Jun2024-18600-CE,25.0,NIFTY 20 JUN 18600 CALL,2024-06-20,18600.0,CE,5.0,W,OP,,,NIFTY
NSE,D,44657,OPTIDX,0,NIFTY-Jun2024-18550-PE,25.0,NIFTY 20 JUN 18550 PUT,2024-06-20,18550.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44625,OPTIDX,0,NIFTY-Jun2024-18100-PE,25.0,NIFTY 20 JUN 18100 PUT,2024-06-20,18100.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44088,OPTIDX,0,NIFTY-Jun2024-20800-PE,25.0,NIFTY 20 JUN 20800 PUT,2024-06-20,20800.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44089,OPTIDX,0,NIFTY-Jun2024-20850-CE,25.0,NIFTY 20 JUN 20850 CALL,2024-06-20,20850.0,CE,5.0,W,OP,,,NIFTY
NSE,D,44624,OPTIDX,0,NIFTY-Jun2024-18100-CE,25.0,NIFTY 20 JUN 18100 CALL,2024-06-20,18100.0,CE,5.0,W,OP,,,NIFTY
NSE,D,44619,OPTIDX,0,NIFTY-Jun2024-18050-PE,25.0,NIFTY 20 JUN 18050 PUT,2024-06-20,18050.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44618,OPTIDX,0,NIFTY-Jun2024-18050-CE,25.0,NIFTY 20 JUN 18050 CALL,2024-06-20,18050.0,CE,5.0,W,OP,,,NIFTY
NSE,D,44617,OPTIDX,0,NIFTY-Jun2024-18000-PE,25.0,NIFTY 20 JUN 18000 PUT,2024-06-20,18000.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44616,OPTIDX,0,NIFTY-Jun2024-18000-CE,25.0,NIFTY 20 JUN 18000 CALL,2024-06-20,18000.0,CE,5.0,W,OP,,,NIFTY
NSE,D,44097,OPTIDX,0,NIFTY-Jun2024-20850-PE,25.0,NIFTY 20 JUN 20850 PUT,2024-06-20,20850.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44098,OPTIDX,0,NIFTY-Jun2024-20900-CE,25.0,NIFTY 20 JUN 20900 CALL,2024-06-20,20900.0,CE,5.0,W,OP,,,NIFTY
NSE,D,44626,OPTIDX,0,NIFTY-Jun2024-18150-CE,25.0,NIFTY 20 JUN 18150 CALL,2024-06-20,18150.0,CE,5.0,W,OP,,,NIFTY
NSE,D,44613,OPTIDX,0,NIFTY-Jun2024-17950-PE,25.0,NIFTY 20 JUN 17950 PUT,2024-06-20,17950.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44603,OPTIDX,0,NIFTY-Jun2024-17900-PE,25.0,NIFTY 20 JUN 17900 PUT,2024-06-20,17900.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44602,OPTIDX,0,NIFTY-Jun2024-17900-CE,25.0,NIFTY 20 JUN 17900 CALL,2024-06-20,17900.0,CE,5.0,W,OP,,,NIFTY
NSE,D,44601,OPTIDX,0,NIFTY-Jun2024-17850-PE,25.0,NIFTY 20 JUN 17850 PUT,2024-06-20,17850.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44600,OPTIDX,0,NIFTY-Jun2024-17850-CE,25.0,NIFTY 20 JUN 17850 CALL,2024-06-20,17850.0,CE,5.0,W,OP,,,NIFTY
NSE,D,44585,OPTIDX,0,NIFTY-Jun2024-17800-PE,25.0,NIFTY 20 JUN 17800 PUT,2024-06-20,17800.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44115,OPTIDX,0,NIFTY-Jun2024-20900-PE,25.0,NIFTY 20 JUN 20900 PUT,2024-06-20,20900.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44116,OPTIDX,0,NIFTY-Jun2024-20950-CE,25.0,NIFTY 20 JUN 20950 CALL,2024-06-20,20950.0,CE,5.0,W,OP,,,NIFTY
NSE,D,44584,OPTIDX,0,NIFTY-Jun2024-17800-CE,25.0,NIFTY 20 JUN 17800 CALL,2024-06-20,17800.0,CE,5.0,W,OP,,,NIFTY
NSE,D,44583,OPTIDX,0,NIFTY-Jun2024-17750-PE,25.0,NIFTY 20 JUN 17750 PUT,2024-06-20,17750.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44582,OPTIDX,0,NIFTY-Jun2024-17750-CE,25.0,NIFTY 20 JUN 17750 CALL,2024-06-20,17750.0,CE,5.0,W,OP,,,NIFTY
NSE,D,44612,OPTIDX,0,NIFTY-Jun2024-17950-CE,25.0,NIFTY 20 JUN 17950 CALL,2024-06-20,17950.0,CE,5.0,W,OP,,,NIFTY
NSE,D,44705,OPTIDX,0,NIFTY-Jun2024-27000-CE,25.0,NIFTY 20 JUN 27000 CALL,2024-06-20,27000.0,CE,5.0,W,OP,,,NIFTY
NSE,D,44627,OPTIDX,0,NIFTY-Jun2024-18150-PE,25.0,NIFTY 20 JUN 18150 PUT,2024-06-20,18150.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44083,OPTIDX,0,NIFTY-Jun2024-20750-PE,25.0,NIFTY 20 JUN 20750 PUT,2024-06-20,20750.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44656,OPTIDX,0,NIFTY-Jun2024-18550-CE,25.0,NIFTY 20 JUN 18550 CALL,2024-06-20,18550.0,CE,5.0,W,OP,,,NIFTY
NSE,D,44650,OPTIDX,0,NIFTY-Jun2024-18500-PE,25.0,NIFTY 20 JUN 18500 PUT,2024-06-20,18500.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44056,OPTIDX,0,NIFTY-Jun2024-20600-PE,25.0,NIFTY 20 JUN 20600 PUT,2024-06-20,20600.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44646,OPTIDX,0,NIFTY-Jun2024-18500-CE,25.0,NIFTY 20 JUN 18500 CALL,2024-06-20,18500.0,CE,5.0,W,OP,,,NIFTY
NSE,D,44639,OPTIDX,0,NIFTY-Jun2024-18450-PE,25.0,NIFTY 20 JUN 18450 PUT,2024-06-20,18450.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44638,OPTIDX,0,NIFTY-Jun2024-18450-CE,25.0,NIFTY 20 JUN 18450 CALL,2024-06-20,18450.0,CE,5.0,W,OP,,,NIFTY
NSE,D,44637,OPTIDX,0,NIFTY-Jun2024-18400-PE,25.0,NIFTY 20 JUN 18400 PUT,2024-06-20,18400.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44636,OPTIDX,0,NIFTY-Jun2024-18400-CE,25.0,NIFTY 20 JUN 18400 CALL,2024-06-20,18400.0,CE,5.0,W,OP,,,NIFTY
NSE,D,44062,OPTIDX,0,NIFTY-Jun2024-20650-CE,25.0,NIFTY 20 JUN 20650 CALL,2024-06-20,20650.0,CE,5.0,W,OP,,,NIFTY
NSE,D,44063,OPTIDX,0,NIFTY-Jun2024-20650-PE,25.0,NIFTY 20 JUN 20650 PUT,2024-06-20,20650.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44084,OPTIDX,0,NIFTY-Jun2024-20800-CE,25.0,NIFTY 20 JUN 20800 CALL,2024-06-20,20800.0,CE,5.0,W,OP,,,NIFTY
NSE,D,44635,OPTIDX,0,NIFTY-Jun2024-18350-PE,25.0,NIFTY 20 JUN 18350 PUT,2024-06-20,18350.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44633,OPTIDX,0,NIFTY-Jun2024-18300-PE,25.0,NIFTY 20 JUN 18300 PUT,2024-06-20,18300.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44632,OPTIDX,0,NIFTY-Jun2024-18300-CE,25.0,NIFTY 20 JUN 18300 CALL,2024-06-20,18300.0,CE,5.0,W,OP,,,NIFTY
NSE,D,44631,OPTIDX,0,NIFTY-Jun2024-18250-PE,25.0,NIFTY 20 JUN 18250 PUT,2024-06-20,18250.0,PE,5.0,W,OP,,,NIFTY
BSE,D,1124293,OPTIDX,0,SENSEX50-Jun2024-25050-PE,25.0,SENSEX50 20 JUN 25050 PUT,2024-06-20,25050.0,PE,5.0,W,OPTIDX,,SX50OPT,SENSEX50
NSE,D,44630,OPTIDX,0,NIFTY-Jun2024-18250-CE,25.0,NIFTY 20 JUN 18250 CALL,2024-06-20,18250.0,CE,5.0,W,OP,,,NIFTY
NSE,D,44629,OPTIDX,0,NIFTY-Jun2024-18200-PE,25.0,NIFTY 20 JUN 18200 PUT,2024-06-20,18200.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44079,OPTIDX,0,NIFTY-Jun2024-20700-CE,25.0,NIFTY 20 JUN 20700 CALL,2024-06-20,20700.0,CE,5.0,W,OP,,,NIFTY
NSE,D,44080,OPTIDX,0,NIFTY-Jun2024-20700-PE,25.0,NIFTY 20 JUN 20700 PUT,2024-06-20,20700.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44081,OPTIDX,0,NIFTY-Jun2024-20750-CE,25.0,NIFTY 20 JUN 20750 CALL,2024-06-20,20750.0,CE,5.0,W,OP,,,NIFTY
NSE,D,44628,OPTIDX,0,NIFTY-Jun2024-18200-CE,25.0,NIFTY 20 JUN 18200 CALL,2024-06-20,18200.0,CE,5.0,W,OP,,,NIFTY
NSE,D,44634,OPTIDX,0,NIFTY-Jun2024-18350-CE,25.0,NIFTY 20 JUN 18350 CALL,2024-06-20,18350.0,CE,5.0,W,OP,,,NIFTY
NSE,D,43970,OPTIDX,0,NIFTY-Jun2024-20200-PE,25.0,NIFTY 20 JUN 20200 PUT,2024-06-20,20200.0,PE,5.0,W,OP,,,NIFTY
NSE,D,43969,OPTIDX,0,NIFTY-Jun2024-20200-CE,25.0,NIFTY 20 JUN 20200 CALL,2024-06-20,20200.0,CE,5.0,W,OP,,,NIFTY
NSE,D,43968,OPTIDX,0,NIFTY-Jun2024-20150-PE,25.0,NIFTY 20 JUN 20150 PUT,2024-06-20,20150.0,PE,5.0,W,OP,,,NIFTY
NSE,D,45568,OPTIDX,0,NIFTY-Jun2024-25700-PE,25.0,NIFTY 20 JUN 25700 PUT,2024-06-20,25700.0,PE,5.0,W,OP,,,NIFTY
NSE,D,45566,OPTIDX,0,NIFTY-Jun2024-25700-CE,25.0,NIFTY 20 JUN 25700 CALL,2024-06-20,25700.0,CE,5.0,W,OP,,,NIFTY
BSE,D,1123511,OPTIDX,0,SENSEX50-Jun2024-25150-CE,25.0,SENSEX50 20 JUN 25150 CALL,2024-06-20,25150.0,CE,5.0,W,OPTIDX,,SX50OPT,SENSEX50
NSE,D,43802,OPTIDX,0,NIFTY-Jun2024-19350-PE,25.0,NIFTY 20 JUN 19350 PUT,2024-06-20,19350.0,PE,5.0,W,OP,,,NIFTY
NSE,D,43804,OPTIDX,0,NIFTY-Jun2024-19400-CE,25.0,NIFTY 20 JUN 19400 CALL,2024-06-20,19400.0,CE,5.0,W,OP,,,NIFTY
NSE,D,43805,OPTIDX,0,NIFTY-Jun2024-19400-PE,25.0,NIFTY 20 JUN 19400 PUT,2024-06-20,19400.0,PE,5.0,W,OP,,,NIFTY
NSE,D,43806,OPTIDX,0,NIFTY-Jun2024-19450-CE,25.0,NIFTY 20 JUN 19450 CALL,2024-06-20,19450.0,CE,5.0,W,OP,,,NIFTY
NSE,D,43819,OPTIDX,0,NIFTY-Jun2024-19450-PE,25.0,NIFTY 20 JUN 19450 PUT,2024-06-20,19450.0,PE,5.0,W,OP,,,NIFTY
BSE,D,1123586,OPTIDX,0,SENSEX50-Jun2024-24900-PE,25.0,SENSEX50 20 JUN 24900 PUT,2024-06-20,24900.0,PE,5.0,W,OPTIDX,,SX50OPT,SENSEX50
NSE,D,66311,OPTIDX,0,NIFTY-Jun2024-26050-CE,25.0,NIFTY 20 JUN 26050 CALL,2024-06-20,26050.0,CE,5.0,W,OP,,,NIFTY
BSE,D,1112938,OPTIDX,0,SENSEX50-Jun2024-24650-CE,25.0,SENSEX50 20 JUN 24650 CALL,2024-06-20,24650.0,CE,5.0,W,OPTIDX,,SX50OPT,SENSEX50
NSE,D,43821,OPTIDX,0,NIFTY-Jun2024-19500-CE,25.0,NIFTY 20 JUN 19500 CALL,2024-06-20,19500.0,CE,5.0,W,OP,,,NIFTY
NSE,D,43830,OPTIDX,0,NIFTY-Jun2024-19550-CE,25.0,NIFTY 20 JUN 19550 CALL,2024-06-20,19550.0,CE,5.0,W,OP,,,NIFTY
NSE,D,66380,OPTIDX,0,NIFTY-Jun2024-26050-PE,25.0,NIFTY 20 JUN 26050 PUT,2024-06-20,26050.0,PE,5.0,W,OP,,,NIFTY
NSE,D,43831,OPTIDX,0,NIFTY-Jun2024-19550-PE,25.0,NIFTY 20 JUN 19550 PUT,2024-06-20,19550.0,PE,5.0,W,OP,,,NIFTY
NSE,D,43832,OPTIDX,0,NIFTY-Jun2024-19600-CE,25.0,NIFTY 20 JUN 19600 CALL,2024-06-20,19600.0,CE,5.0,W,OP,,,NIFTY
NSE,D,43838,OPTIDX,0,NIFTY-Jun2024-19600-PE,25.0,NIFTY 20 JUN 19600 PUT,2024-06-20,19600.0,PE,5.0,W,OP,,,NIFTY
NSE,D,43839,OPTIDX,0,NIFTY-Jun2024-19650-CE,25.0,NIFTY 20 JUN 19650 CALL,2024-06-20,19650.0,CE,5.0,W,OP,,,NIFTY
NSE,D,43840,OPTIDX,0,NIFTY-Jun2024-19650-PE,25.0,NIFTY 20 JUN 19650 PUT,2024-06-20,19650.0,PE,5.0,W,OP,,,NIFTY
NSE,D,43841,OPTIDX,0,NIFTY-Jun2024-19700-CE,25.0,NIFTY 20 JUN 19700 CALL,2024-06-20,19700.0,CE,5.0,W,OP,,,NIFTY
NSE,D,43843,OPTIDX,0,NIFTY-Jun2024-19700-PE,25.0,NIFTY 20 JUN 19700 PUT,2024-06-20,19700.0,PE,5.0,W,OP,,,NIFTY
NSE,D,43848,OPTIDX,0,NIFTY-Jun2024-19750-CE,25.0,NIFTY 20 JUN 19750 CALL,2024-06-20,19750.0,CE,5.0,W,OP,,,NIFTY
NSE,D,43824,OPTIDX,0,NIFTY-Jun2024-19500-PE,25.0,NIFTY 20 JUN 19500 PUT,2024-06-20,19500.0,PE,5.0,W,OP,,,NIFTY
NSE,D,44742,OPTIDX,0,NIFTY-Jun2024-27800-PE,25.0,NIFTY 20 JUN 27800 PUT,2024-06-20,27800.0,PE,5.0,W,OP,,,NIFTY
NSE,D,43795,OPTIDX,0,NIFTY-Jun2024-19300-PE,25.0,NIFTY 20 JUN 19300 PUT,2024-06-20,19300.0,PE,5.0,W,OP,,,NIFTY
NSE,D,45572,OPTIDX,0,NIFTY-Jun2024-25750-PE,25.0,NIFTY 20 JUN 25750 PUT,2024-06-20,25750.0,PE,5.0,W,OP,,,NIFTY
NSE,D,46297,OPTIDX,0,NIFTY-Jun2024-25800-PE,25.0,NIFTY 20 JUN 25800 PUT,2024-06-20,25800.0,PE,5.0,W,OP,,,NIFTY
NSE,D,46296,OPTIDX,0,NIFTY-Jun2024-25800-CE,25.0,NIFTY 20 JUN 25800 CALL,2024-06-20,25800.0,CE,5.0,W,OP,,,NIFTY
BSE,D,1123029,OPTIDX,0,SENSEX50-Jun2024-24800-PE,25.0,SENSEX50 20 JUN 24800 PUT,2024-06-20,24800.0,PE,5.0,W,OPTIDX,,SX50OPT,SENSEX50
BSE,D,1123193,OPTIDX,0,SENSEX50-Jun2024-24900-CE,25.0,SENSEX50 20 JUN 24900 CALL,2024-06-20,24900.0,CE,5.0,W,OPTIDX,,SX50OPT,SENSEX50
BSE,D,1123290,OPTIDX,0,SENSEX50-Jun2024-24950-PE,25.0,SENSEX50 20 JUN 24950 PUT,2024-06-20,24950.0,PE,5.0,W,OPTIDX,,SX50OPT,SENSEX50
NSE,D,43761,OPTIDX,0,NIFTY-Jun2024-18900-CE,25.0,NIFTY 20 JUN 18900 CALL,2024-06-20,18900.0,CE,5.0,W,OP,,,NIFTY
NSE,D,43764,OPTIDX,0,NIFTY-Jun2024-18900-PE,25.0,NIFTY 20 JUN 18900 PUT,2024-06-20,18900.0,PE,5.0,W,OP,,,NIFTY
NSE,D,43765,OPTIDX,0,NIFTY-Jun2024-18950-CE,25.0,NIFTY 20 JUN 18950 CALL,2024-06-20,18950.0,CE,5.0,W,OP,,,NIFTY
NSE,D,43768,OPTIDX,0,NIFTY-Jun2024-18950-PE,25.0,NIFTY 20 JUN 18950 PUT,2024-06-20,18950.0,PE,5.0,W,OP,,,NIFTY
NSE,D,43769,OPTIDX,0,NIFTY-Jun2024-19000-CE,25.0,NIFTY 20 JUN 19000 CALL,2024-06-20,19000.0,CE,5.0,W,OP,,,NIFTY
NSE,D,45569,OPTIDX,0,NIFTY-Jun2024-25750-CE,25.0,NIFTY 20 JUN 25750 CALL,2024-06-20,25750.0,CE,5.0,W,OP,,,NIFTY
NSE,D,43773,OPTIDX,0,NIFTY-Jun2024-19000-PE,25.0,NIFTY 20 JUN 19000 PUT,2024-06-20,19000.0,PE,5.0,W,OP,,,NIFTY
NSE,D,43778,OPTIDX,0,NIFTY-Jun2024-19050-PE,25.0,NIFTY 20 JUN 19050 PUT,2024-06-20,19050.0,PE,5.0,W,OP,,,NIFTY
NSE,D,43779,OPTIDX,0,NIFTY-Jun2024-19100-CE,25.0,NIFTY 20 JUN 19100 CALL,2024-06-20,19100.0,CE,5.0,W,OP,,,NIFTY
NSE,D,43780,OPTIDX,0,NIFTY-Jun2024-19100-PE,25.0,NIFTY 20 JUN 19100 PUT,2024-06-20,19100.0,PE,5.0,W,OP,,,NIFTY
NSE,D,43781,OPTIDX,0,NIFTY-Jun2024-19150-CE,25.0,NIFTY 20 JUN 19150 CALL,2024-06-20,19150.0,CE,5.0,W,OP,,,NIFTY
NSE,D,43783,OPTIDX,0,NIFTY-Jun2024-19150-PE,25.0,NIFTY 20 JUN 19150 PUT,2024-06-20,19150.0,PE,5.0,W,OP,,,NIFTY
